DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter236,Brimonidine (topical),DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter280,Canagliflozin,Moderate
DDInter294,Carbamoylcholine (ophthalmic),DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter303,Carteolol,Moderate
DDInter1453,Phenylephrine,DDInter304,Carteolol (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter305,Carvedilol,Moderate
DDInter1453,Phenylephrine,DDInter364,Chlorpropamide,Moderate
DDInter1453,Phenylephrine,DDInter397,Clidinium,Moderate
DDInter1453,Phenylephrine,DDInter410,Clomipramine,Major
DDInter412,Clonidine,DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter426,Cocaine (nasal),Major
DDInter1453,Phenylephrine,DDInter427,Cocaine (topical),Major
DDInter1453,Phenylephrine,DDInter431,Colchicine,Minor
DDInter1453,Phenylephrine,DDInter455,Cyclopentolate (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter474,Dapagliflozin,Moderate
DDInter497,Demecarium (ophthalmic),DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter502,Deserpidine,Moderate
DDInter1453,Phenylephrine,DDInter504,Desipramine,Major
DDInter1453,Phenylephrine,DDInter521,Dexmethylphenidate,Moderate
DDInter1453,Phenylephrine,DDInter526,Dextroamphetamine,Moderate
DDInter1453,Phenylephrine,DDInter547,Diethylpropion,Moderate
DDInter1453,Phenylephrine,DDInter553,Digitoxin,Moderate
DDInter1453,Phenylephrine,DDInter554,Digoxin,Moderate
DDInter557,Dihydroergotamine,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter591,Doxapram,Moderate
DDInter1453,Phenylephrine,DDInter593,Doxepin,Major
DDInter1453,Phenylephrine,DDInter606,Droxidopa,Moderate
DDInter1453,Phenylephrine,DDInter607,Dulaglutide,Moderate
DDInter615,Echothiophate (ophthalmic),DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter636,Empagliflozin,Moderate
DDInter1453,Phenylephrine,DDInter657,Epoprostenol,Moderate
DDInter1453,Phenylephrine,DDInter664,Ergometrine,Major
DDInter1453,Phenylephrine,DDInter665,Ergotamine,Major
DDInter1453,Phenylephrine,DDInter669,Ertugliflozin,Moderate
DDInter675,Esmolol,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter706,Exenatide,Moderate
DDInter1453,Phenylephrine,DDInter738,Flavoxate,Moderate
DDInter1453,Phenylephrine,DDInter776,Formoterol,Moderate
DDInter825,Glimepiride,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter826,Glipizide,Moderate
DDInter1453,Phenylephrine,DDInter831,Glyburide,Moderate
DDInter845,Guanadrel,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter846,Guanethidine,Moderate
DDInter1453,Phenylephrine,DDInter854,Halothane,Major
DDInter1453,Phenylephrine,DDInter866,Homatropine (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter896,Hyoscyamine,Moderate
DDInter1453,Phenylephrine,DDInter908,Iloprost,Moderate
DDInter1453,Phenylephrine,DDInter912,Imipramine,Major
DDInter1453,Phenylephrine,DDInter915,Indacaterol,Moderate
DDInter934,Insulin human,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter929,Insulin aspart (aspart),Moderate
DDInter1453,Phenylephrine,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter1453,Phenylephrine,DDInter930,Insulin degludec,Moderate
DDInter1453,Phenylephrine,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1453,Phenylephrine,Moderate
DDInter936,Insulin human (isophane),DDInter1453,Phenylephrine,Moderate
DDInter940,Insulin lispro,DDInter1453,Phenylephrine,Moderate
DDInter941,Insulin lispro (protamine),DDInter1453,Phenylephrine,Moderate
DDInter937,Insulin human (regular),DDInter1453,Phenylephrine,Moderate
DDInter939,Insulin human (zinc),DDInter1453,Phenylephrine,Moderate
DDInter938,Insulin human (zinc extended),DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter951,Iobenguane (I-123),Moderate
DDInter1453,Phenylephrine,DDInter952,Iobenguane (I-131),Major
DDInter1453,Phenylephrine,DDInter981,Isocarboxazid,Major
DDInter982,Isoetharine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter987,Isoprenaline,Moderate
DDInter1453,Phenylephrine,DDInter1013,Labetalol,Moderate
DDInter1453,Phenylephrine,DDInter1063,Levosalbutamol,Moderate
DDInter1453,Phenylephrine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter1054,Levodopa,Moderate
DDInter1453,Phenylephrine,DDInter1059,Levomilnacipran,Moderate
DDInter1453,Phenylephrine,DDInter1064,Levothyroxine,Moderate
DDInter1453,Phenylephrine,DDInter1070,Linagliptin,Moderate
DDInter1453,Phenylephrine,DDInter1073,Linezolid,Major
DDInter1074,Liothyronine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1077,Liraglutide,Moderate
DDInter1453,Phenylephrine,DDInter1078,Lisdexamfetamine,Moderate
DDInter1453,Phenylephrine,DDInter1082,Lixisenatide,Moderate
DDInter1453,Phenylephrine,DDInter1126,Mazindol,Moderate
DDInter1453,Phenylephrine,DDInter1130,Mecamylamine,Moderate
DDInter1453,Phenylephrine,DDInter1346,Orciprenaline,Moderate
DDInter1164,Metformin,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1161,Metamfetamine,Moderate
DDInter362,Chlorpheniramine,DDInter1180,Methscopolamine,Moderate
DDInter1453,Phenylephrine,DDInter1186,Methylene blue,Major
DDInter1187,Methylergometrine,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter1189,Methylphenidate,Moderate
DDInter1194,Methysergide,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1200,Metoprolol,DDInter1453,Phenylephrine,Moderate
DDInter1213,Midodrine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1217,Miglitol,Moderate
DDInter1453,Phenylephrine,DDInter1220,Milnacipran,Moderate
DDInter1453,Phenylephrine,DDInter1255,Nadolol,Moderate
DDInter1453,Phenylephrine,DDInter1269,Nateglinide,Moderate
DDInter1453,Phenylephrine,DDInter1271,Nebivolol,Moderate
DDInter1453,Phenylephrine,DDInter1316,Nortriptyline,Major
DDInter1453,Phenylephrine,DDInter1331,Olodaterol,Moderate
DDInter1333,Olopatadine (nasal),DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter1349,Orphenadrine,Moderate
DDInter1375,Oxytocin,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1376,Ozanimod,Major
DDInter1453,Phenylephrine,DDInter1417,Penbutolol,Moderate
DDInter1453,Phenylephrine,DDInter1439,Phendimetrazine,Moderate
DDInter1453,Phenylephrine,DDInter1440,Phenelzine,Major
DDInter1447,Phentermine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1458,Phenylpropanolamine,Moderate
DDInter1462,Physostigmine,DDInter362,Chlorpheniramine,Moderate
DDInter1463,Physostigmine (ophthalmic),DDInter362,Chlorpheniramine,Moderate
DDInter1466,Pilocarpine (ophthalmic),DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter1471,Pindolol,Moderate
DDInter1453,Phenylephrine,DDInter1472,Pioglitazone,Moderate
DDInter1453,Phenylephrine,DDInter1476,Pirbuterol,Moderate
DDInter1453,Phenylephrine,DDInter1506,Pramlintide,Moderate
DDInter1453,Phenylephrine,DDInter1526,Procarbazine,Major
DDInter1453,Phenylephrine,DDInter1539,Propranolol,Moderate
DDInter1543,Protriptyline,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter1560,Racepinephrine,Moderate
DDInter1453,Phenylephrine,DDInter1581,Repaglinide,Moderate
DDInter1582,Reserpine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1606,Ritodrine,Moderate
DDInter1453,Phenylephrine,DDInter1621,Rosiglitazone,Moderate
DDInter1453,Phenylephrine,DDInter1631,Safinamide,Moderate
DDInter1453,Phenylephrine,DDInter1635,Salmeterol,Moderate
DDInter1453,Phenylephrine,DDInter1646,Saxagliptin,Moderate
DDInter1453,Phenylephrine,DDInter1647,Scopolamine,Moderate
DDInter1453,Phenylephrine,DDInter1648,Scopolamine (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter1653,Selegiline,Major
DDInter1453,Phenylephrine,DDInter1656,Selexipag,Moderate
DDInter1453,Phenylephrine,DDInter1660,Semaglutide,Moderate
DDInter1453,Phenylephrine,DDInter1665,Sibutramine,Moderate
DDInter1453,Phenylephrine,DDInter1679,Sitagliptin,Moderate
DDInter1453,Phenylephrine,DDInter1697,Solriamfetol,Moderate
DDInter1453,Phenylephrine,DDInter1704,Sotalol,Moderate
DDInter1453,Phenylephrine,DDInter1769,Terbutaline,Moderate
DDInter1453,Phenylephrine,DDInter1799,"Thyroid, porcine",Moderate
DDInter1809,Timolol,DDInter1453,Phenylephrine,Moderate
DDInter1810,Timolol (ophthalmic),DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1826,Tolazamide,Moderate
DDInter1453,Phenylephrine,DDInter1828,Tolbutamide,Moderate
DDInter1453,Phenylephrine,DDInter1845,Tranylcypromine,Major
DDInter1852,Treprostinil,DDInter1453,Phenylephrine,Moderate
DDInter1870,Trihexyphenidyl,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1876,Trimipramine,Major
DDInter1881,Troglitazone,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1885,Tropicamide (ophthalmic),Moderate
DDInter110,Apraclonidine,DDInter12,Acebutolol,Moderate
DDInter136,Atropine,DDInter12,Acebutolol,Moderate
DDInter195,Betamethasone,DDInter12,Acebutolol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter236,Brimonidine (topical),DDInter12,Acebutolol,Moderate
DDInter241,Bromfenac,DDInter12,Acebutolol,Moderate
DDInter304,Carteolol (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter412,Clonidine,DDInter12,Acebutolol,Major
DDInter12,Acebutolol,DDInter513,Dexamethasone,Moderate
DDInter537,Diclofenac,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter650,Ephedrine,Moderate
DDInter652,Epinephrine,DDInter12,Acebutolol,Moderate
DDInter747,Fludrocortisone,DDInter12,Acebutolol,Moderate
DDInter754,Fluorescein,DDInter12,Acebutolol,Moderate
DDInter763,Flurbiprofen,DDInter12,Acebutolol,Moderate
DDInter846,Guanethidine,DDInter12,Acebutolol,Moderate
DDInter885,Hydrocortisone,DDInter12,Acebutolol,Moderate
DDInter921,Indomethacin,DDInter12,Acebutolol,Moderate
DDInter1010,Ketorolac,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter12,Acebutolol,DDInter1180,Methscopolamine,Moderate
DDInter1191,Methylprednisolone,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter12,Acebutolol,DDInter1279,Neostigmine,Moderate
DDInter1455,Phenylephrine (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter1462,Physostigmine,DDInter12,Acebutolol,Moderate
DDInter1465,Pilocarpine,DDInter12,Acebutolol,Moderate
DDInter1478,Piroxicam,DDInter12,Acebutolol,Moderate
DDInter1513,Prednisolone,DDInter12,Acebutolol,Moderate
DDInter1647,Scopolamine,DDInter12,Acebutolol,Moderate
DDInter1633,Salicylic acid (sodium),DDInter12,Acebutolol,Minor
DDInter1810,Timolol (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter1855,Triamcinolone,DDInter12,Acebutolol,Moderate
DDInter16,Acetohexamide,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter36,Albiglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter51,Alogliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter280,Canagliflozin,Minor
DDInter364,Chlorpropamide,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter474,Dapagliflozin,Minor
DDInter887,Hydrocortisone (topical),DDInter607,Dulaglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter636,Empagliflozin,Minor
DDInter887,Hydrocortisone (topical),DDInter669,Ertugliflozin,Minor
DDInter887,Hydrocortisone (topical),DDInter706,Exenatide,Minor
DDInter825,Glimepiride,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter826,Glipizide,Minor
DDInter887,Hydrocortisone (topical),DDInter831,Glyburide,Minor
DDInter934,Insulin human,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter929,Insulin aspart (aspart),Minor
DDInter887,Hydrocortisone (topical),DDInter928,Insulin aspart (aspart protamine),Minor
DDInter887,Hydrocortisone (topical),DDInter930,Insulin degludec,Minor
DDInter887,Hydrocortisone (topical),DDInter931,Insulin detemir,Minor
DDInter932,Insulin glargine,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter933,Insulin glulisine,Minor
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter887,Hydrocortisone (topical),Minor
DDInter936,Insulin human (isophane),DDInter887,Hydrocortisone (topical),Minor
DDInter940,Insulin lispro,DDInter887,Hydrocortisone (topical),Minor
DDInter941,Insulin lispro (protamine),DDInter887,Hydrocortisone (topical),Minor
DDInter937,Insulin human (regular),DDInter887,Hydrocortisone (topical),Minor
DDInter939,Insulin human (zinc),DDInter887,Hydrocortisone (topical),Minor
DDInter938,Insulin human (zinc extended),DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter1070,Linagliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter1077,Liraglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter1082,Lixisenatide,Minor
DDInter1164,Metformin,DDInter887,Hydrocortisone (topical),Minor
DDInter1217,Miglitol,DDInter887,Hydrocortisone (topical),Minor
DDInter1269,Nateglinide,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter1472,Pioglitazone,Minor
DDInter887,Hydrocortisone (topical),DDInter1506,Pramlintide,Minor
DDInter887,Hydrocortisone (topical),DDInter1581,Repaglinide,Minor
DDInter1621,Rosiglitazone,DDInter887,Hydrocortisone (topical),Minor
DDInter887,Hydrocortisone (topical),DDInter1646,Saxagliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter1660,Semaglutide,Minor
DDInter887,Hydrocortisone (topical),DDInter1679,Sitagliptin,Minor
DDInter887,Hydrocortisone (topical),DDInter1826,Tolazamide,Minor
DDInter887,Hydrocortisone (topical),DDInter1828,Tolbutamide,Minor
DDInter1881,Troglitazone,DDInter887,Hydrocortisone (topical),Minor
DDInter14,Acetaminophen,DDInter136,Atropine,Minor
DDInter14,Acetaminophen,DDInter1364,Oxybuprocaine (ophthalmic),Moderate
DDInter14,Acetaminophen,DDInter426,Cocaine (nasal),Moderate
DDInter14,Acetaminophen,DDInter427,Cocaine (topical),Moderate
DDInter14,Acetaminophen,DDInter382,Cinchocaine (topical),Moderate
DDInter1067,Lidocaine (ophthalmic),DDInter14,Acetaminophen,Moderate
DDInter1068,Lidocaine (topical),DDInter14,Acetaminophen,Moderate
DDInter14,Acetaminophen,DDInter1180,Methscopolamine,Minor
DDInter14,Acetaminophen,DDInter1536,Proparacaine (ophthalmic),Moderate
DDInter14,Acetaminophen,DDInter1647,Scopolamine,Minor
DDInter14,Acetaminophen,DDInter1633,Salicylic acid (sodium),Minor
DDInter14,Acetaminophen,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter14,Acetaminophen,DDInter1781,Tetracaine (topical),Moderate
DDInter110,Apraclonidine,DDInter556,Dihydrocodeine,Moderate
DDInter136,Atropine,DDInter556,Dihydrocodeine,Moderate
DDInter154,Azelastine (nasal),DDInter556,Dihydrocodeine,Moderate
DDInter197,Betaxolol,DDInter556,Dihydrocodeine,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter556,Dihydrocodeine,Moderate
DDInter236,Brimonidine (topical),DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter384,Ciprofloxacin,Moderate
DDInter412,Clonidine,DDInter556,Dihydrocodeine,Moderate
DDInter263,Caffeine,DDInter426,Cocaine (nasal),Major
DDInter263,Caffeine,DDInter427,Cocaine (topical),Major
DDInter513,Dexamethasone,DDInter556,Dihydrocodeine,Moderate
DDInter846,Guanethidine,DDInter556,Dihydrocodeine,Moderate
DDInter556,Dihydrocodeine,DDInter1180,Methscopolamine,Moderate
DDInter263,Caffeine,DDInter1313,Norfloxacin,Moderate
DDInter1333,Olopatadine (nasal),DDInter556,Dihydrocodeine,Moderate
DDInter1647,Scopolamine,DDInter556,Dihydrocodeine,Moderate
DDInter1678,Sirolimus,DDInter556,Dihydrocodeine,Moderate
DDInter1809,Timolol,DDInter556,Dihydrocodeine,Moderate
DDInter429,Codeine,DDInter110,Apraclonidine,Moderate
DDInter429,Codeine,DDInter136,Atropine,Moderate
DDInter429,Codeine,DDInter154,Azelastine (nasal),Moderate
DDInter197,Betaxolol,DDInter429,Codeine,Moderate
DDInter429,Codeine,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter429,Codeine,DDInter236,Brimonidine (topical),Moderate
DDInter429,Codeine,DDInter412,Clonidine,Moderate
DDInter429,Codeine,DDInter513,Dexamethasone,Moderate
DDInter429,Codeine,DDInter846,Guanethidine,Moderate
DDInter429,Codeine,DDInter1180,Methscopolamine,Moderate
DDInter429,Codeine,DDInter1333,Olopatadine (nasal),Moderate
DDInter429,Codeine,DDInter1647,Scopolamine,Moderate
DDInter429,Codeine,DDInter1809,Timolol,Moderate
DDInter110,Apraclonidine,DDInter536,Dichloralphenazone,Moderate
DDInter197,Betaxolol,DDInter536,Dichloralphenazone,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter536,Dichloralphenazone,Moderate
DDInter236,Brimonidine (topical),DDInter536,Dichloralphenazone,Moderate
DDInter303,Carteolol,DDInter536,Dichloralphenazone,Moderate
DDInter412,Clonidine,DDInter536,Dichloralphenazone,Moderate
DDInter846,Guanethidine,DDInter985,Isometheptene,Moderate
DDInter1333,Olopatadine (nasal),DDInter536,Dichloralphenazone,Moderate
DDInter1841,Tramadol,DDInter110,Apraclonidine,Moderate
DDInter1841,Tramadol,DDInter136,Atropine,Moderate
DDInter1841,Tramadol,DDInter154,Azelastine (nasal),Moderate
DDInter1841,Tramadol,DDInter157,Azithromycin,Moderate
DDInter1841,Tramadol,DDInter235,Brimonidine (ophthalmic),Moderate
DDInter1841,Tramadol,DDInter236,Brimonidine (topical),Moderate
DDInter1841,Tramadol,DDInter384,Ciprofloxacin,Major
DDInter1841,Tramadol,DDInter412,Clonidine,Moderate
DDInter1841,Tramadol,DDInter426,Cocaine (nasal),Major
DDInter1841,Tramadol,DDInter650,Ephedrine,Major
DDInter1841,Tramadol,DDInter670,Erythromycin,Moderate
DDInter1841,Tramadol,DDInter809,Gatifloxacin,Major
DDInter1841,Tramadol,DDInter1055,Levofloxacin,Major
DDInter1841,Tramadol,DDInter1084,Lomefloxacin,Major
DDInter1841,Tramadol,DDInter1180,Methscopolamine,Moderate
DDInter1841,Tramadol,DDInter1247,Moxifloxacin,Major
DDInter1841,Tramadol,DDInter1279,Neostigmine,Major
DDInter1841,Tramadol,DDInter1313,Norfloxacin,Major
DDInter1841,Tramadol,DDInter1325,Ofloxacin,Major
DDInter1841,Tramadol,DDInter1333,Olopatadine (nasal),Moderate
DDInter1841,Tramadol,DDInter1462,Physostigmine,Major
DDInter1841,Tramadol,DDInter1647,Scopolamine,Moderate
DDInter16,Acetohexamide,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter36,Albiglutide,Moderate
DDInter15,Acetazolamide,DDInter1632,Salbutamol,Moderate
DDInter38,Aldesleukin,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter51,Alogliptin,Moderate
DDInter54,Alprazolam,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter72,Aminolevulinic acid,Major
DDInter15,Acetazolamide,DDInter73,Aminolevulinic acid (topical),Moderate
DDInter15,Acetazolamide,DDInter76,Amiodarone,Major
DDInter15,Acetazolamide,DDInter77,Amisulpride,Moderate
DDInter78,Amitriptyline,DDInter15,Acetazolamide,Minor
DDInter82,Amoxapine,DDInter15,Acetazolamide,Minor
DDInter85,Amphotericin B,DDInter15,Acetazolamide,Moderate
DDInter86,Amphotericin B (cholesteryl sulfate),DDInter15,Acetazolamide,Moderate
DDInter87,Amphotericin B (lipid complex),DDInter15,Acetazolamide,Moderate
DDInter88,Amphotericin B (liposomal),DDInter15,Acetazolamide,Moderate
DDInter109,Apomorphine,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter116,Arformoterol,Moderate
DDInter15,Acetazolamide,DDInter120,Arsenic trioxide,Major
DDInter15,Acetazolamide,DDInter20,Acetylsalicylic acid,Major
DDInter15,Acetazolamide,DDInter135,Atracurium,Moderate
DDInter15,Acetazolamide,DDInter141,Avanafil,Moderate
DDInter168,Beclomethasone dipropionate,DDInter15,Acetazolamide,Moderate
DDInter177,Benazepril,DDInter15,Acetazolamide,Moderate
DDInter195,Betamethasone,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter212,Bisacodyl,Moderate
DDInter15,Acetazolamide,DDInter215,Bismuth subsalicylate,Major
DDInter15,Acetazolamide,DDInter238,Brinzolamide (ophthalmic),Moderate
DDInter15,Acetazolamide,DDInter280,Canagliflozin,Moderate
DDInter15,Acetazolamide,DDInter292,Captopril,Moderate
DDInter293,Carbamazepine,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter787,Frangula purshiana bark,Moderate
DDInter15,Acetazolamide,DDInter307,Castor oil,Moderate
DDInter355,Chlordiazepoxide,DDInter15,Acetazolamide,Moderate
DDInter359,Chloroquine,DDInter15,Acetazolamide,Moderate
DDInter363,Chlorpromazine,DDInter15,Acetazolamide,Moderate
DDInter364,Chlorpropamide,DDInter15,Acetazolamide,Moderate
DDInter365,Chlorthalidone,DDInter15,Acetazolamide,Minor
DDInter15,Acetazolamide,DDInter370,Choline salicylate,Major
DDInter385,Cisapride,DDInter15,Acetazolamide,Major
DDInter386,Cisatracurium,DDInter15,Acetazolamide,Moderate
DDInter388,Citalopram,DDInter15,Acetazolamide,Moderate
DDInter401,Clobazam,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter410,Clomipramine,Minor
DDInter15,Acetazolamide,DDInter411,Clonazepam,Moderate
DDInter414,Clorazepic acid,DDInter15,Acetazolamide,Moderate
DDInter419,Clozapine,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter445,Corticotropin,Moderate
DDInter15,Acetazolamide,DDInter1782,Tetracosactide,Moderate
DDInter458,Cyclosporine,DDInter15,Acetazolamide,Moderate
DDInter15,Acetazolamide,DDInter474,Dapagliflozin,Moderate
DDInter15,Acetazolamide,DDInter492,Deflazacort,Moderate
DDInter498,Demeclocycline,DDInter15,Acetazolamide,Minor
DDInter15,Acetazolamide,DDInter504,Desipramine,Minor
DDInter15,Acetazolamide,DDInter511,Desvenlafaxine,Moderate
DDInter15,Acetazolamide,DDInter513,Dexamethasone,Moderate
