DDInterID_A,Drug_A,DDInterID_B,Drug_B,Level
DDInter1066,Lidocaine,DDInter1233,Mitotane,Minor
DDInter1066,Lidocaine,DDInter1235,Mivacurium,Moderate
DDInter1066,Lidocaine,DDInter1236,Modafinil,Minor
DDInter1066,Lidocaine,DDInter1245,Morphine (liposomal),Moderate
DDInter1066,Lidocaine,DDInter1255,Nadolol,Moderate
DDInter1066,Lidocaine,DDInter1256,Nafcillin,Minor
DDInter1066,Lidocaine,DDInter1271,Nebivolol,Moderate
DDInter1066,Lidocaine,DDInter1274,Nefazodone,Moderate
DDInter1276,Nelfinavir,DDInter1066,Lidocaine,Moderate
DDInter1066,Lidocaine,DDInter1277,Neomycin,Minor
DDInter1066,Lidocaine,DDInter1283,Netilmicin,Minor
DDInter1285,Nevirapine,DDInter1066,Lidocaine,Minor
DDInter1066,Lidocaine,DDInter1299,Nitazoxanide,Moderate
DDInter1066,Lidocaine,DDInter1319,Obeticholic acid,Moderate
DDInter1323,Octreotide,DDInter1066,Lidocaine,Moderate
DDInter1066,Lidocaine,DDInter1327,Olaparib,Moderate
DDInter1066,Lidocaine,DDInter1340,Omeprazole,Minor
DDInter1066,Lidocaine,DDInter1351,Osilodrostat,Moderate
DDInter1066,Lidocaine,DDInter1352,Osimertinib,Minor
DDInter1066,Lidocaine,DDInter1359,Oxazepam,Moderate
DDInter1066,Lidocaine,DDInter1360,Oxcarbazepine,Minor
DDInter1066,Lidocaine,DDInter1385,Pancuronium,Moderate
DDInter1066,Lidocaine,DDInter1398,Pasireotide,Moderate
DDInter1066,Lidocaine,DDInter1417,Penbutolol,Moderate
DDInter1066,Lidocaine,DDInter1423,Pentobarbital,Minor
DDInter1066,Lidocaine,DDInter1435,Pexidartinib,Minor
DDInter1066,Lidocaine,DDInter1442,Phenobarbital,Minor
DDInter1066,Lidocaine,DDInter1451,Phenylbutazone,Minor
DDInter1460,Phenytoin,DDInter1066,Lidocaine,Minor
DDInter1066,Lidocaine,DDInter1471,Pindolol,Moderate
DDInter1066,Lidocaine,DDInter1473,Pipecuronium,Moderate
DDInter1066,Lidocaine,DDInter1482,Plazomicin,Minor
DDInter1066,Lidocaine,DDInter1487,Polyethylene glycol (3350 with electrolytes),Moderate
DDInter1066,Lidocaine,DDInter1494,Posaconazole,Moderate
DDInter1066,Lidocaine,DDInter1518,Prilocaine,Major
DDInter1066,Lidocaine,DDInter1521,Primidone,Minor
DDInter1066,Lidocaine,DDInter1524,Procainamide,Moderate
DDInter1066,Lidocaine,DDInter1534,Propafenone,Minor
DDInter1066,Lidocaine,DDInter1536,Proparacaine (ophthalmic),Moderate
DDInter1066,Lidocaine,DDInter1539,Propranolol,Moderate
DDInter1066,Lidocaine,DDInter1552,Quazepam,Moderate
DDInter1066,Lidocaine,DDInter1562,Raloxifene,Minor
DDInter1066,Lidocaine,DDInter1571,Rapacuronium,Moderate
DDInter1066,Lidocaine,DDInter1580,Remimazolam,Moderate
DDInter1066,Lidocaine,DDInter1589,Rifabutin,Minor
DDInter1066,Lidocaine,DDInter1590,Rifampicin,Minor
DDInter1066,Lidocaine,DDInter1592,Rifapentine,Minor
DDInter1066,Lidocaine,DDInter1594,Rilonacept,Moderate
DDInter1066,Lidocaine,DDInter1607,Ritonavir,Moderate
DDInter1066,Lidocaine,DDInter1612,Rocuronium,Moderate
DDInter1066,Lidocaine,DDInter1620,Ropivacaine,Moderate
DDInter1066,Lidocaine,DDInter1626,Rucaparib,Moderate
DDInter1066,Lidocaine,DDInter1627,Rufinamide,Minor
DDInter1066,Lidocaine,DDInter1640,Saquinavir,Major
DDInter1066,Lidocaine,DDInter1643,Sarilumab,Moderate
DDInter1066,Lidocaine,DDInter1644,Satralizumab,Moderate
DDInter1066,Lidocaine,DDInter1650,Secobarbital,Minor
DDInter1066,Lidocaine,DDInter1652,Secukinumab,Moderate
DDInter1066,Lidocaine,DDInter1658,Selpercatinib,Moderate
DDInter1066,Lidocaine,DDInter1668,Siltuximab,Moderate
DDInter1066,Lidocaine,DDInter1678,Sirolimus,Moderate
DDInter1066,Lidocaine,DDInter1306,Nitrous acid,Major
DDInter1066,Lidocaine,DDInter1698,Somapacitan,Minor
DDInter1066,Lidocaine,DDInter1700,Somatrem,Minor
DDInter1699,Somatotropin,DDInter1066,Lidocaine,Minor
DDInter1066,Lidocaine,DDInter1704,Sotalol,Moderate
DDInter1066,Lidocaine,DDInter1708,St. John's Wort,Minor
DDInter1066,Lidocaine,DDInter1711,Stiripentol,Moderate
DDInter1066,Lidocaine,DDInter1713,Streptomycin,Minor
DDInter1716,Succinylcholine,DDInter1066,Lidocaine,Moderate
DDInter1066,Lidocaine,DDInter1726,Sulfinpyrazone,Minor
DDInter1066,Lidocaine,DDInter1735,Tacrolimus,Moderate
DDInter1066,Lidocaine,DDInter1750,Tazemetostat,Minor
DDInter1066,Lidocaine,DDInter1755,Telaprevir,Moderate
DDInter1066,Lidocaine,DDInter1758,Telithromycin,Moderate
DDInter1761,Temazepam,DDInter1066,Lidocaine,Moderate
DDInter1066,Lidocaine,DDInter1763,Temsirolimus,Moderate
DDInter1066,Lidocaine,DDInter1771,Teriflunomide,Minor
DDInter1066,Lidocaine,DDInter1780,Tetracaine (ophthalmic),Moderate
DDInter1066,Lidocaine,DDInter1781,Tetracaine (topical),Moderate
DDInter1066,Lidocaine,DDInter1790,Thallous Chloride,Moderate
DDInter1066,Lidocaine,DDInter1807,Tilmanocept,Moderate
DDInter1066,Lidocaine,DDInter1809,Timolol,Moderate
DDInter1066,Lidocaine,DDInter1822,Tobramycin,Minor
DDInter1066,Lidocaine,DDInter1823,Tocainide,Moderate
DDInter1066,Lidocaine,DDInter1824,Tocilizumab,Moderate
DDInter1066,Lidocaine,DDInter1825,Tofacitinib,Moderate
DDInter1841,Tramadol,DDInter1066,Lidocaine,Major
DDInter1066,Lidocaine,DDInter1860,Triazolam,Moderate
DDInter1881,Troglitazone,DDInter1066,Lidocaine,Minor
DDInter1066,Lidocaine,DDInter1890,Tubocurarine,Moderate
DDInter1066,Lidocaine,DDInter1891,Tucatinib,Moderate
DDInter1066,Lidocaine,DDInter1907,Ustekinumab,Moderate
DDInter1066,Lidocaine,DDInter1922,Vecuronium,Moderate
DDInter1066,Lidocaine,DDInter1925,Vemurafenib,Minor
DDInter1066,Lidocaine,DDInter1946,Voriconazole,Moderate
DDInter1453,Phenylephrine,DDInter12,Acebutolol,Moderate
DDInter1453,Phenylephrine,DDInter16,Acetohexamide,Moderate
DDInter1453,Phenylephrine,DDInter36,Albiglutide,Moderate
DDInter1453,Phenylephrine,DDInter1632,Salbutamol,Moderate
DDInter1453,Phenylephrine,DDInter51,Alogliptin,Moderate
DDInter78,Amitriptyline,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter82,Amoxapine,Major
DDInter84,Amphetamine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter116,Arformoterol,Moderate
DDInter130,Atenolol,DDInter1453,Phenylephrine,Moderate
DDInter132,Atomoxetine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter137,Atropine (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter187,Benzphetamine,Moderate
DDInter197,Betaxolol,DDInter1453,Phenylephrine,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter216,Bisoprolol,Moderate
DDInter1453,Phenylephrine,DDInter280,Canagliflozin,Moderate
DDInter1453,Phenylephrine,DDInter303,Carteolol,Moderate
DDInter1453,Phenylephrine,DDInter304,Carteolol (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter305,Carvedilol,Moderate
DDInter1453,Phenylephrine,DDInter364,Chlorpropamide,Moderate
DDInter1453,Phenylephrine,DDInter397,Clidinium,Moderate
DDInter1453,Phenylephrine,DDInter410,Clomipramine,Major
DDInter412,Clonidine,DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter426,Cocaine (nasal),Major
DDInter1453,Phenylephrine,DDInter427,Cocaine (topical),Major
DDInter1453,Phenylephrine,DDInter431,Colchicine,Minor
DDInter1453,Phenylephrine,DDInter455,Cyclopentolate (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter474,Dapagliflozin,Moderate
DDInter1453,Phenylephrine,DDInter502,Deserpidine,Moderate
DDInter1453,Phenylephrine,DDInter504,Desipramine,Major
DDInter1453,Phenylephrine,DDInter521,Dexmethylphenidate,Moderate
DDInter1453,Phenylephrine,DDInter526,Dextroamphetamine,Moderate
DDInter1453,Phenylephrine,DDInter547,Diethylpropion,Moderate
DDInter1453,Phenylephrine,DDInter553,Digitoxin,Moderate
DDInter1453,Phenylephrine,DDInter554,Digoxin,Moderate
DDInter557,Dihydroergotamine,DDInter1453,Phenylephrine,Major
DDInter575,Disopyramide,DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter591,Doxapram,Moderate
DDInter1453,Phenylephrine,DDInter593,Doxepin,Major
DDInter362,Chlorpheniramine,DDInter602,Dronedarone,Moderate
DDInter1453,Phenylephrine,DDInter606,Droxidopa,Moderate
DDInter1453,Phenylephrine,DDInter607,Dulaglutide,Moderate
DDInter1453,Phenylephrine,DDInter636,Empagliflozin,Moderate
DDInter1453,Phenylephrine,DDInter657,Epoprostenol,Moderate
DDInter1453,Phenylephrine,DDInter664,Ergometrine,Major
DDInter1453,Phenylephrine,DDInter665,Ergotamine,Major
DDInter1453,Phenylephrine,DDInter669,Ertugliflozin,Moderate
DDInter675,Esmolol,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter706,Exenatide,Moderate
DDInter1453,Phenylephrine,DDInter738,Flavoxate,Moderate
DDInter1453,Phenylephrine,DDInter776,Formoterol,Moderate
DDInter825,Glimepiride,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter826,Glipizide,Moderate
DDInter1453,Phenylephrine,DDInter831,Glyburide,Moderate
DDInter845,Guanadrel,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter846,Guanethidine,Moderate
DDInter847,Guanfacine,DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter854,Halothane,Major
DDInter1453,Phenylephrine,DDInter866,Homatropine (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter896,Hyoscyamine,Moderate
DDInter1453,Phenylephrine,DDInter908,Iloprost,Moderate
DDInter1453,Phenylephrine,DDInter912,Imipramine,Major
DDInter1453,Phenylephrine,DDInter915,Indacaterol,Moderate
DDInter934,Insulin human,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter929,Insulin aspart (aspart),Moderate
DDInter1453,Phenylephrine,DDInter928,Insulin aspart (aspart protamine),Moderate
DDInter1453,Phenylephrine,DDInter930,Insulin degludec,Moderate
DDInter1453,Phenylephrine,DDInter931,Insulin detemir,Moderate
DDInter932,Insulin glargine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter933,Insulin glulisine,Moderate
DDInter935,"Insulin human (inhalation, rapid acting)",DDInter1453,Phenylephrine,Moderate
DDInter936,Insulin human (isophane),DDInter1453,Phenylephrine,Moderate
DDInter940,Insulin lispro,DDInter1453,Phenylephrine,Moderate
DDInter941,Insulin lispro (protamine),DDInter1453,Phenylephrine,Moderate
DDInter937,Insulin human (regular),DDInter1453,Phenylephrine,Moderate
DDInter939,Insulin human (zinc),DDInter1453,Phenylephrine,Moderate
DDInter938,Insulin human (zinc extended),DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter951,Iobenguane (I-123),Moderate
DDInter1453,Phenylephrine,DDInter952,Iobenguane (I-131),Major
DDInter1453,Phenylephrine,DDInter981,Isocarboxazid,Major
DDInter982,Isoetharine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter987,Isoprenaline,Moderate
DDInter1453,Phenylephrine,DDInter1013,Labetalol,Moderate
DDInter1453,Phenylephrine,DDInter1063,Levosalbutamol,Moderate
DDInter1453,Phenylephrine,DDInter1048,Levobetaxolol (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter1050,Levobunolol (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter1054,Levodopa,Moderate
DDInter1453,Phenylephrine,DDInter1059,Levomilnacipran,Moderate
DDInter1453,Phenylephrine,DDInter1064,Levothyroxine,Moderate
DDInter1453,Phenylephrine,DDInter1070,Linagliptin,Moderate
DDInter1453,Phenylephrine,DDInter1073,Linezolid,Major
DDInter1074,Liothyronine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1077,Liraglutide,Moderate
DDInter1453,Phenylephrine,DDInter1078,Lisdexamfetamine,Moderate
DDInter1453,Phenylephrine,DDInter1082,Lixisenatide,Moderate
DDInter1453,Phenylephrine,DDInter1126,Mazindol,Moderate
DDInter1453,Phenylephrine,DDInter1130,Mecamylamine,Moderate
DDInter1453,Phenylephrine,DDInter1346,Orciprenaline,Moderate
DDInter1164,Metformin,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1161,Metamfetamine,Moderate
DDInter1453,Phenylephrine,DDInter1186,Methylene blue,Major
DDInter1187,Methylergometrine,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter1189,Methylphenidate,Moderate
DDInter1194,Methysergide,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter1196,Metipranolol (ophthalmic),Moderate
DDInter1200,Metoprolol,DDInter1453,Phenylephrine,Moderate
DDInter1205,Metyrosine,DDInter362,Chlorpheniramine,Moderate
DDInter1213,Midodrine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1217,Miglitol,Moderate
DDInter1453,Phenylephrine,DDInter1220,Milnacipran,Moderate
DDInter1453,Phenylephrine,DDInter1255,Nadolol,Moderate
DDInter1453,Phenylephrine,DDInter1269,Nateglinide,Moderate
DDInter1453,Phenylephrine,DDInter1271,Nebivolol,Moderate
DDInter1453,Phenylephrine,DDInter1316,Nortriptyline,Major
DDInter1453,Phenylephrine,DDInter1331,Olodaterol,Moderate
DDInter1453,Phenylephrine,DDInter1349,Orphenadrine,Moderate
DDInter1375,Oxytocin,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1376,Ozanimod,Major
DDInter1453,Phenylephrine,DDInter1417,Penbutolol,Moderate
DDInter1453,Phenylephrine,DDInter1439,Phendimetrazine,Moderate
DDInter1453,Phenylephrine,DDInter1440,Phenelzine,Major
DDInter1447,Phentermine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1458,Phenylpropanolamine,Moderate
DDInter1453,Phenylephrine,DDInter1471,Pindolol,Moderate
DDInter1453,Phenylephrine,DDInter1472,Pioglitazone,Moderate
DDInter1453,Phenylephrine,DDInter1476,Pirbuterol,Moderate
DDInter1453,Phenylephrine,DDInter1506,Pramlintide,Moderate
DDInter1453,Phenylephrine,DDInter1526,Procarbazine,Major
DDInter1453,Phenylephrine,DDInter1539,Propranolol,Moderate
DDInter1543,Protriptyline,DDInter1453,Phenylephrine,Major
DDInter1453,Phenylephrine,DDInter1560,Racepinephrine,Moderate
DDInter1570,Ranolazine,DDInter362,Chlorpheniramine,Moderate
DDInter1453,Phenylephrine,DDInter1581,Repaglinide,Moderate
DDInter1582,Reserpine,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1606,Ritodrine,Moderate
DDInter1453,Phenylephrine,DDInter1621,Rosiglitazone,Moderate
DDInter1453,Phenylephrine,DDInter1631,Safinamide,Moderate
DDInter1453,Phenylephrine,DDInter1635,Salmeterol,Moderate
DDInter1453,Phenylephrine,DDInter1646,Saxagliptin,Moderate
DDInter1453,Phenylephrine,DDInter1647,Scopolamine,Moderate
DDInter1453,Phenylephrine,DDInter1648,Scopolamine (ophthalmic),Moderate
DDInter1453,Phenylephrine,DDInter1653,Selegiline,Major
DDInter1453,Phenylephrine,DDInter1656,Selexipag,Moderate
DDInter1453,Phenylephrine,DDInter1660,Semaglutide,Moderate
DDInter1453,Phenylephrine,DDInter1665,Sibutramine,Moderate
DDInter1453,Phenylephrine,DDInter1679,Sitagliptin,Moderate
DDInter1453,Phenylephrine,DDInter1697,Solriamfetol,Moderate
DDInter1453,Phenylephrine,DDInter1704,Sotalol,Moderate
DDInter1453,Phenylephrine,DDInter1769,Terbutaline,Moderate
DDInter1453,Phenylephrine,DDInter1799,"Thyroid, porcine",Moderate
DDInter1809,Timolol,DDInter1453,Phenylephrine,Moderate
DDInter1810,Timolol (ophthalmic),DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1826,Tolazamide,Moderate
DDInter1453,Phenylephrine,DDInter1828,Tolbutamide,Moderate
DDInter1453,Phenylephrine,DDInter1845,Tranylcypromine,Major
DDInter1852,Treprostinil,DDInter1453,Phenylephrine,Moderate
DDInter1870,Trihexyphenidyl,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1876,Trimipramine,Major
DDInter1881,Troglitazone,DDInter1453,Phenylephrine,Moderate
DDInter1453,Phenylephrine,DDInter1885,Tropicamide (ophthalmic),Moderate
DDInter527,Dextromethorphan,DDInter76,Amiodarone,Moderate
DDInter527,Dextromethorphan,DDInter1556,Quinidine,Major
DDInter16,Acetohexamide,DDInter12,Acebutolol,Moderate
DDInter1632,Salbutamol,DDInter12,Acebutolol,Moderate
DDInter38,Aldesleukin,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter39,Alectinib,Moderate
DDInter43,Alfentanil,DDInter12,Acebutolol,Moderate
DDInter44,Alfuzosin,DDInter12,Acebutolol,Moderate
DDInter54,Alprazolam,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter58,Aluminum hydroxide,Minor
DDInter65,Amifostine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter74,Aminophylline,Major
DDInter76,Amiodarone,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter77,Amisulpride,Moderate
DDInter78,Amitriptyline,DDInter12,Acebutolol,Moderate
DDInter79,Amlodipine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter81,Amobarbital,Moderate
DDInter82,Amoxapine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter218,Black widow spider antivenin (equine),Moderate
DDInter12,Acebutolol,DDInter450,Crotalus scutulatus antivenin,Moderate
DDInter12,Acebutolol,DDInter444,Coral snake (micrurus fulvius) immune globulin antivenin (equine),Moderate
DDInter109,Apomorphine,DDInter12,Acebutolol,Moderate
DDInter110,Apraclonidine,DDInter12,Acebutolol,Moderate
DDInter114,Arbutamine,DDInter12,Acebutolol,Major
DDInter12,Acebutolol,DDInter116,Arformoterol,Moderate
DDInter12,Acebutolol,DDInter118,Aripiprazole,Moderate
DDInter12,Acebutolol,DDInter125,Asenapine,Moderate
DDInter20,Acetylsalicylic acid,DDInter12,Acebutolol,Minor
DDInter129,Atazanavir,DDInter12,Acebutolol,Major
DDInter12,Acebutolol,DDInter135,Atracurium,Moderate
DDInter136,Atropine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter138,Attapulgite,Minor
DDInter12,Acebutolol,DDInter141,Avanafil,Moderate
DDInter162,Baclofen,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter175,Belladonna,Moderate
DDInter179,Bendroflumethiazide,DDInter12,Acebutolol,Moderate
DDInter188,Benzthiazide,DDInter12,Acebutolol,Moderate
DDInter181,Benzatropine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter192,Bepridil,Moderate
DDInter195,Betamethasone,DDInter12,Acebutolol,Moderate
DDInter198,Betaxolol (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter211,Biperiden,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter231,Brexpiprazole,Moderate
DDInter12,Acebutolol,DDInter233,Brigatinib,Moderate
DDInter235,Brimonidine (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter236,Brimonidine (topical),DDInter12,Acebutolol,Moderate
DDInter241,Bromfenac,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter243,Bromocriptine,Moderate
DDInter12,Acebutolol,DDInter246,Budesonide,Moderate
DDInter248,Bumetanide,DDInter12,Acebutolol,Moderate
DDInter249,Bupivacaine,DDInter12,Acebutolol,Moderate
DDInter251,Buprenorphine,DDInter12,Acebutolol,Moderate
DDInter252,Bupropion,DDInter12,Acebutolol,Moderate
DDInter254,Buspirone,DDInter12,Acebutolol,Moderate
DDInter256,Butabarbital,DDInter12,Acebutolol,Moderate
DDInter257,Butalbital,DDInter12,Acebutolol,Moderate
DDInter258,Butorphanol,DDInter12,Acebutolol,Moderate
DDInter260,Cabergoline,DDInter12,Acebutolol,Moderate
DDInter270,Calcium acetate,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter271,Calcium carbonate,Moderate
DDInter12,Acebutolol,DDInter273,Calcium citrate,Moderate
DDInter12,Acebutolol,DDInter274,Calcium glubionate anhydrous,Moderate
DDInter12,Acebutolol,DDInter276,Calcium gluconate,Moderate
DDInter12,Acebutolol,DDInter278,Calcium lactate,Moderate
DDInter12,Acebutolol,DDInter279,Calcium Phosphate,Moderate
DDInter12,Acebutolol,DDInter280,Canagliflozin,Moderate
DDInter12,Acebutolol,DDInter300,Cariprazine,Moderate
DDInter301,Carisoprodol,DDInter12,Acebutolol,Moderate
DDInter304,Carteolol (ophthalmic),DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter340,Ceritinib,Major
DDInter346,Cevimeline,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter349,Chloral hydrate,Moderate
DDInter355,Chlordiazepoxide,DDInter12,Acebutolol,Moderate
DDInter357,Chlormezanone,DDInter12,Acebutolol,Moderate
DDInter359,Chloroquine,DDInter12,Acebutolol,Minor
DDInter360,Chlorothiazide,DDInter12,Acebutolol,Moderate
DDInter361,Chlorphenesin,DDInter12,Acebutolol,Moderate
DDInter363,Chlorpromazine,DDInter12,Acebutolol,Moderate
DDInter364,Chlorpropamide,DDInter12,Acebutolol,Moderate
DDInter365,Chlorthalidone,DDInter12,Acebutolol,Moderate
DDInter366,Chlorzoxazone,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter370,Choline salicylate,Minor
DDInter380,Cimetidine,DDInter12,Acebutolol,Moderate
DDInter386,Cisatracurium,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter396,Clevidipine,Moderate
DDInter397,Clidinium,DDInter12,Acebutolol,Moderate
DDInter401,Clobazam,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter410,Clomipramine,Moderate
DDInter411,Clonazepam,DDInter12,Acebutolol,Moderate
DDInter412,Clonidine,DDInter12,Acebutolol,Major
DDInter414,Clorazepic acid,DDInter12,Acebutolol,Moderate
DDInter419,Clozapine,DDInter12,Acebutolol,Moderate
DDInter429,Codeine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter445,Corticotropin,Moderate
DDInter12,Acebutolol,DDInter1782,Tetracosactide,Moderate
DDInter12,Acebutolol,DDInter448,Crizotinib,Moderate
DDInter454,Cyclobenzaprine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter474,Dapagliflozin,Moderate
DDInter12,Acebutolol,DDInter492,Deflazacort,Moderate
DDInter504,Desipramine,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter513,Dexamethasone,Moderate
DDInter520,Dexmedetomidine,DDInter12,Acebutolol,Moderate
DDInter533,Diatrizoate,DDInter12,Acebutolol,Moderate
DDInter537,Diclofenac,DDInter12,Acebutolol,Moderate
DDInter543,Dicyclomine,DDInter12,Acebutolol,Moderate
DDInter551,Diflunisal,DDInter12,Acebutolol,Minor
DDInter12,Acebutolol,DDInter553,Digitoxin,Moderate
DDInter554,Digoxin,DDInter12,Acebutolol,Moderate
DDInter557,Dihydroergotamine,DDInter12,Acebutolol,Moderate
DDInter561,Diltiazem,DDInter12,Acebutolol,Major
DDInter569,Diphenhydramine,DDInter12,Acebutolol,Moderate
DDInter575,Disopyramide,DDInter12,Acebutolol,Major
DDInter577,Dobutamine,DDInter12,Acebutolol,Moderate
DDInter581,Dolasetron,DDInter12,Acebutolol,Major
DDInter583,Donepezil,DDInter12,Acebutolol,Moderate
DDInter584,Dopamine,DDInter12,Acebutolol,Moderate
DDInter590,Doxacurium,DDInter12,Acebutolol,Moderate
DDInter592,Doxazosin,DDInter12,Acebutolol,Moderate
DDInter593,Doxepin,DDInter12,Acebutolol,Moderate
DDInter594,Doxepin (topical),DDInter12,Acebutolol,Moderate
DDInter601,Dronabinol,DDInter12,Acebutolol,Moderate
DDInter12,Acebutolol,DDInter602,Dronedarone,Moderate
DDInter613,Dyphylline,DDInter12,Acebutolol,Major
DDInter12,Acebutolol,DDInter636,Empagliflozin,Moderate
DDInter12,Acebutolol,DDInter650,Ephedrine,Moderate
DDInter652,Epinephrine,DDInter12,Acebutolol,Moderate
